,id,name,img,Winery,country,regions,grapes,cat,Bold,Tannic,Sweet,Acidic,flavours,keyword
3189,3189,Black Label Sauvignon Blanc 2015,//images.vivino.com/thumbs/4a-_s9PDQQmOcHStRUDV4w_pb_x600.png,Babich,New Zealand,SouthIsland Marlborough ,SauvignonBlanc  ,NewZealandSauvignonBlanc Whitewine SauvignonBlanc,Light3,,Dry0,Acidic7,oaky earthy spices floral yeasty vegetal citrus tree fruit,SouthIsland Marlborough  SauvignonBlanc   NewZealandSauvignonBlanc Whitewine SauvignonBlanc Light3  Dry0 Acidic7 oaky earthy spices floral yeasty vegetal citrus tree fruit
3190,3190,Oberhäuser Leistenberg Riesling Kabinett 2018,//images.vivino.com/thumbs/lPu0fnm2SvC-TobcTPIQ6g_pb_x600.png,Dönnhoff,Germany,Nahe  ,Riesling  ,GermanRiesling Whitewine Riesling,Light3,,Dry2,Acidic8,earthy floral yeasty vegetal citrus tree fruit,Nahe   Riesling   GermanRiesling Whitewine Riesling Light3  Dry2 Acidic8 earthy floral yeasty vegetal citrus tree fruit
3191,3191,Sauvignon Blanc 2017,//images.vivino.com/thumbs/AcFiup51SFi3SdYp2pQRtQ_pb_x600.png,Ataraxia,South Africa,WesternCape CapeSouthCoast WalkerBay,SauvignonBlanc  ,SouthAfricanSauvignonBlanc Whitewine SauvignonBlanc,Light3,,,Acidic6,earthy spices vegetal citrus tree fruit,WesternCape CapeSouthCoast WalkerBay SauvignonBlanc   SouthAfricanSauvignonBlanc Whitewine SauvignonBlanc Light3   Acidic6 earthy spices vegetal citrus tree fruit
3192,3192,Aconcagua Costa Chardonnay 2018,//images.vivino.com/thumbs/CrziajhdTLGoJrtm71wKAA_pb_x600.png,Errazuriz,Chile,Aconcagua AconcaguaValley ,Chardonnay  ,ChileanChardonnay Whitewine Chardonnay,Bold6,,Dry3,Soft2,oaky earthy ageing yeasty vegetal citrus tree fruit,Aconcagua AconcaguaValley  Chardonnay   ChileanChardonnay Whitewine Chardonnay Bold6  Dry3 Soft2 oaky earthy ageing yeasty vegetal citrus tree fruit
3193,3193,Terra Montosa Riesling 2018,//images.vivino.com/thumbs/5JMKUiTOSti-_wgVgiiRMw_pb_x600.png,Georg Breuer,Germany,Rheingau  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry0,Acidic8,earthy yeasty vegetal citrus tree fruit,Rheingau   Riesling   GermanRiesling Whitewine Riesling Light4  Dry0 Acidic8 earthy yeasty vegetal citrus tree fruit
3194,3194,Sauvignon Blanc II 2015,//images.vivino.com/thumbs/XRcCD3BSQkWxRwAT7x14ug_pb_x600.png,Von Winning,Germany,Pfalz  ,Riesling  ,GermanSauvignonBlanc Whitewine Riesling,Light2,,Dry0,Acidic7,earthy vegetal citrus tree fruit,Pfalz   Riesling   GermanSauvignonBlanc Whitewine Riesling Light2  Dry0 Acidic7 earthy vegetal citrus tree fruit
3195,3195,Xarel-Lo 2019,//images.vivino.com/thumbs/S0VTY2BBSMC2TCPEx5SuGA_pb_x600.png,Can Sumoi,Spain,Catalunya Penedès ,Xarel-lo  , Whitewine Xarel-lo,,,,,oaky earthy ageing yeasty vegetal citrus tree fruit,Catalunya Penedès  Xarel-lo    Whitewine Xarel-lo     oaky earthy ageing yeasty vegetal citrus tree fruit
3196,3196,Muros Antigos Alvarinho 2020,//images.vivino.com/thumbs/Mr6BaiIdT2KRfLoqXNIjUg_pb_x600.png,Anselmo Mendes,Portugal,Minho VinhoVerde MonçãoeMelgaço,Alvarinho  ,PortugueseVinhoVerdeWhite Whitewine Alvarinho,Light1,,Dry0,Acidic7,oaky earthy floral yeasty vegetal citrus tree fruit,Minho VinhoVerde MonçãoeMelgaço Alvarinho   PortugueseVinhoVerdeWhite Whitewine Alvarinho Light1  Dry0 Acidic7 oaky earthy floral yeasty vegetal citrus tree fruit
3197,3197,Omaka Reserve Chardonnay 2018,//images.vivino.com/thumbs/XEJifZeISryMz43c61EsmQ_pb_x600.png,Saint Clair,New Zealand,SouthIsland Marlborough ,Chardonnay  ,NewZealandChardonnay Whitewine Chardonnay,Bold5,,Dry0,Acidic5,oaky earthy ageing yeasty vegetal citrus tree fruit,SouthIsland Marlborough  Chardonnay   NewZealandChardonnay Whitewine Chardonnay Bold5  Dry0 Acidic5 oaky earthy ageing yeasty vegetal citrus tree fruit
3198,3198,Vigna Di Gabri 2015,//images.vivino.com/thumbs/r37fKcZtRM-pIuXkNPbwVw_pb_x600.png,Donnafugata,Italy,TerreSiciliane Sicilia ,Ansonica  ,SouthernItalyWhite Whitewine Ansonica,Bold5,,Dry0,Soft3,oaky earthy citrus tree fruit,TerreSiciliane Sicilia  Ansonica   SouthernItalyWhite Whitewine Ansonica Bold5  Dry0 Soft3 oaky earthy citrus tree fruit
3199,3199,Riesling Trocken 2019,//images.vivino.com/thumbs/hUM_zPJ5QTqHHiLEo5c-0w_pb_x600.png,Dr. Bürklin-Wolf,Germany,Pfalz  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry0,Acidic8,earthy vegetal citrus tree fruit,Pfalz   Riesling   GermanRiesling Whitewine Riesling Light4  Dry0 Acidic8 earthy vegetal citrus tree fruit
3200,3200,Pinot Gris Alsace Réserve Personnelle 2014,//images.vivino.com/thumbs/HWN3BA8zS4aUZIO8XsuK-w_pb_x600.png,Trimbach,France,Alsace  ,PinotGris  ,AlsacePinotGris Whitewine PinotGris,Light4,,Dry2,Soft3,oaky earthy floral yeasty citrus tree fruit,Alsace   PinotGris   AlsacePinotGris Whitewine PinotGris Light4  Dry2 Soft3 oaky earthy floral yeasty citrus tree fruit
3201,3201,Finca Montico 2017,//images.vivino.com/thumbs/c-9o303rTQiIyngpM70nHg_pb_x600.png,Marqués de Riscal,Spain,CastillayLeón Rueda ,Verdejo  ,SpanishVerdejo Whitewine Verdejo,Light2,,Dry2,Acidic5,oaky citrus tree fruit,CastillayLeón Rueda  Verdejo   SpanishVerdejo Whitewine Verdejo Light2  Dry2 Acidic5 oaky citrus tree fruit
3202,3202,Westhofener Riesling Trocken 2018,//images.vivino.com/thumbs/YM4eHYjXQN6bRcFy462C4A_pb_x600.png,Wittmann,Germany,Rheinhessen  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry0,Acidic8,earthy citrus tree fruit,Rheinhessen   Riesling   GermanRiesling Whitewine Riesling Light4  Dry0 Acidic8 earthy citrus tree fruit
3203,3203,Manzoni Bianco Fontanasanta 2020,//images.vivino.com/thumbs/EpV8HHLNSPaabJdECH0gyw_pb_x600.png,Foradori,Italy,Trentino-AltoAdige VignetidelleDolomiti ,ManzoniBianco  ,NorthernItalyWhite Whitewine ManzoniBianco,Bold5,,Dry2,Soft4,oaky earthy spices floral dried fruit ageing yeasty vegetal citrus tree fruit,Trentino-AltoAdige VignetidelleDolomiti  ManzoniBianco   NorthernItalyWhite Whitewine ManzoniBianco Bold5  Dry2 Soft4 oaky earthy spices floral dried fruit ageing yeasty vegetal citrus tree fruit
3204,3204,Chablis Sainte Claire Vieilles Vignes 2013,//images.vivino.com/thumbs/4oeeGlgXT9Gxs0ktG3bkug_pb_x600.png,Jean-Marc Brocard,France,Bourgogne Chablis ,Chardonnay  ,BurgundyChablis Whitewine Chardonnay,Light4,,Dry0,Acidic6,oaky earthy ageing yeasty vegetal citrus tree fruit,Bourgogne Chablis  Chardonnay   BurgundyChablis Whitewine Chardonnay Light4  Dry0 Acidic6 oaky earthy ageing yeasty vegetal citrus tree fruit
3205,3205,Leirana Albariño 2019,//images.vivino.com/thumbs/cH59cU9sQbeMi4G1Fblv0A_pb_x600.png,Forjas del Salnés,Spain,Galicia RíasBaixas ,Albariño  ,SpanishAlbariño Whitewine Albariño,Light1,,Dry4,Acidic6,earthy citrus tree fruit,Galicia RíasBaixas  Albariño   SpanishAlbariño Whitewine Albariño Light1  Dry4 Acidic6 earthy citrus tree fruit
3206,3206,Sauvignon Blanc 2017,//images.vivino.com/thumbs/GLVP_VtnREiL3ee1TqONDA_pb_x600.png,Twomey,United States,California NorthCoast NapaCounty,SauvignonBlanc  ,CalifornianSauvignonBlanc Whitewine SauvignonBlanc,Light4,,Dry0,Acidic6,oaky earthy floral vegetal citrus tree fruit,California NorthCoast NapaCounty SauvignonBlanc   CalifornianSauvignonBlanc Whitewine SauvignonBlanc Light4  Dry0 Acidic6 oaky earthy floral vegetal citrus tree fruit
3207,3207,Grey (Glacier) Tapihue Vineyard Single Block Chardonnay 2015,//images.vivino.com/thumbs/TYDECU4CRuG3PF0SislM3A_pb_x600.png,Ventisquero,Chile,Aconcagua CasablancaValley ,Chardonnay  ,ChileanChardonnay Whitewine Chardonnay,Bold5,,Dry3,Soft2,oaky earthy yeasty citrus tree fruit,Aconcagua CasablancaValley  Chardonnay   ChileanChardonnay Whitewine Chardonnay Bold5  Dry3 Soft2 oaky earthy yeasty citrus tree fruit
3208,3208,Gewürztraminer 2019,//images.vivino.com/thumbs/eejSSSOyTxy-2NR9yUXKuA_pb_x600.png,Enate,Spain,Aragón Somontano ,Gewürztraminer  , Whitewine Gewürztraminer,,,,,earthy floral yeasty citrus tree fruit,Aragón Somontano  Gewürztraminer    Whitewine Gewürztraminer     earthy floral yeasty citrus tree fruit
3209,3209,Sauvignon Blanc 2017,//images.vivino.com/thumbs/KwuOTG78Ru6x2netjcxQhQ_pb_x600.png,Mahi,New Zealand,SouthIsland Marlborough ,SauvignonBlanc  ,NewZealandSauvignonBlanc Whitewine SauvignonBlanc,Light3,,Dry0,Acidic7,oaky earthy spices vegetal citrus tree fruit,SouthIsland Marlborough  SauvignonBlanc   NewZealandSauvignonBlanc Whitewine SauvignonBlanc Light3  Dry0 Acidic7 oaky earthy spices vegetal citrus tree fruit
3210,3210,Section 94 Sauvignon Blanc 2016,//images.vivino.com/thumbs/ZwInk9qoRiCkAX1dDVbVXQ_pb_x600.png,Dog Point,New Zealand,SouthIsland Marlborough ,SauvignonBlanc  ,NewZealandSauvignonBlanc Whitewine SauvignonBlanc,Light3,,Dry0,Acidic7,oaky earthy spices floral ageing yeasty vegetal citrus tree fruit,SouthIsland Marlborough  SauvignonBlanc   NewZealandSauvignonBlanc Whitewine SauvignonBlanc Light3  Dry0 Acidic7 oaky earthy spices floral ageing yeasty vegetal citrus tree fruit
3211,3211,Ars Vitis Riesling 2016,//images.vivino.com/thumbs/j2PlRzSeRGaOUqQssctXSw_pb_x600.png,Moselland,Germany,Mosel  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry2,Acidic8,earthy citrus tree fruit,Mosel   Riesling   GermanRiesling Whitewine Riesling Light4  Dry2 Acidic8 earthy citrus tree fruit
3212,3212,Woven Stone Single Vineyard Sauvignon Blanc 2019,//images.vivino.com/thumbs/qAejLOsCTY6uTaaa8xU9Og_pb_x600.png,Ōhau,New Zealand,NorthIsland  ,SauvignonBlanc  ,NewZealandSauvignonBlanc Whitewine SauvignonBlanc,Light3,,Dry0,Acidic7,earthy vegetal citrus tree fruit,NorthIsland   SauvignonBlanc   NewZealandSauvignonBlanc Whitewine SauvignonBlanc Light3  Dry0 Acidic7 earthy vegetal citrus tree fruit
3213,3213,Pinot Gris 2017,//images.vivino.com/thumbs/Jq-NZw9rQ9CE4_1suNICkw_pb_x600.png,Greywacke,New Zealand,SouthIsland Marlborough ,PinotGris  ,NewZealandPinotGris Whitewine PinotGris,Light4,,Dry2,Soft3,oaky earthy floral ageing yeasty citrus tree fruit,SouthIsland Marlborough  PinotGris   NewZealandPinotGris Whitewine PinotGris Light4  Dry2 Soft3 oaky earthy floral ageing yeasty citrus tree fruit
3214,3214,Siefersheim Porphyr Riesling 2016,//images.vivino.com/thumbs/yOqO_ljJRD-Ke6P4DB-u2Q_pb_x600.png,Wagner-Stempel,Germany,Rheinhessen  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry0,Acidic8,earthy citrus tree fruit,Rheinhessen   Riesling   GermanRiesling Whitewine Riesling Light4  Dry0 Acidic8 earthy citrus tree fruit
3215,3215,Clos de la Crochette Mâcon-Chardonnay 2016,//images.vivino.com/thumbs/LkRv7_BpS9qpWrA4osOL9A_pb_x600.png,Les Héritiers du Comte Lafon,France,Bourgogne Mâconnais Mâcon,Chardonnay  ,BurgundyMâconnaisWhite Whitewine Chardonnay,Light4,,Dry0,Soft4,oaky earthy yeasty citrus tree fruit,Bourgogne Mâconnais Mâcon Chardonnay   BurgundyMâconnaisWhite Whitewine Chardonnay Light4  Dry0 Soft4 oaky earthy yeasty citrus tree fruit
3216,3216,Les Maranches Mâcon-Uchizy 2018,//images.vivino.com/thumbs/7J-zKOjwTBOqxq6yNAHPXg_pb_x600.png,Les Héritiers du Comte Lafon,France,Bourgogne Mâconnais Mâcon,Chardonnay  ,BurgundyMâconnaisWhite Whitewine Chardonnay,Light4,,Dry0,Soft3,oaky earthy ageing yeasty citrus tree fruit,Bourgogne Mâconnais Mâcon Chardonnay   BurgundyMâconnaisWhite Whitewine Chardonnay Light4  Dry0 Soft3 oaky earthy ageing yeasty citrus tree fruit
3217,3217,Encruzado 2014,//images.vivino.com/thumbs/1Dux_yPNROmucqAxADkWiQ_pb_x600.png,Ribeiro Santo,Portugal,Beiras Dão ,Encruzado  ,NorthernPortugalWhite Whitewine Encruzado,Light4,,Dry1,Acidic6,oaky earthy yeasty citrus tree fruit,Beiras Dão  Encruzado   NorthernPortugalWhite Whitewine Encruzado Light4  Dry1 Acidic6 oaky earthy yeasty citrus tree fruit
3218,3218,Sauvignon - Sémillon 2017,//images.vivino.com/thumbs/uU79iT_2RHev8MxpzRd4hg_pb_x600.png,Pegasus Bay,New Zealand,SouthIsland Canterbury Waipara,SauvignonBlanc Sémillon , Whitewine Blend,,,,,oaky earthy spices yeasty vegetal citrus tree fruit,SouthIsland Canterbury Waipara SauvignonBlanc Sémillon   Whitewine Blend     oaky earthy spices yeasty vegetal citrus tree fruit
3219,3219,G22 Blanc 2019,//images.vivino.com/thumbs/2XVrz1vSQeKAQSsFsQHRnQ_pb_x600.png,Gorka Izagirre,Spain,PaísVasco BizkaikoTxakolina ,HondarrabiZuri  , Whitewine HondarrabiZuri,,,,,earthy citrus tree fruit,PaísVasco BizkaikoTxakolina  HondarrabiZuri    Whitewine HondarrabiZuri     earthy citrus tree fruit
3220,3220,Fusion Gewürztraminer - Riesling 2016,//images.vivino.com/thumbs/chWUgoh8RjyCH-2HyIpgyw_pb_x600.png,Pillitteri Estates,Canada,Ontario Niagara-on-the-Lake ,Gewürztraminer Riesling , Whitewine Blend,,,,,earthy floral citrus tree fruit,Ontario Niagara-on-the-Lake  Gewürztraminer Riesling   Whitewine Blend     earthy floral citrus tree fruit
3221,3221,Sauvignon Touraine 2018,//images.vivino.com/thumbs/DlfAaTJNSUqya-adx7I6Yw_pb_x600.png,Domaine Pré Baron,France,LoireValley MiddleLoire Touraine,SauvignonBlanc  , Whitewine SauvignonBlanc,,,,,earthy vegetal citrus tree fruit,LoireValley MiddleLoire Touraine SauvignonBlanc    Whitewine SauvignonBlanc     earthy vegetal citrus tree fruit
3222,3222,Riesling Red Slate Dry 2018,//images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen,Germany,Mosel  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry0,Acidic8,earthy citrus tree fruit,Mosel   Riesling   GermanRiesling Whitewine Riesling Light4  Dry0 Acidic8 earthy citrus tree fruit
3223,3223,Riesling Auslese 2017,//images.vivino.com/thumbs/fM78P8RSQxiqvl6TYZPEdQ_150x200.jpg,Fritz Zimmer,Germany,Mosel  ,Riesling  ,GermanRiesling Whitewine Riesling,Light3,,Dry3,Acidic8,earthy citrus tree fruit,Mosel   Riesling   GermanRiesling Whitewine Riesling Light3  Dry3 Acidic8 earthy citrus tree fruit
3224,3224,Versante Nord Bianco 2019,//images.vivino.com/thumbs/0b8Om2Z8TXiNs4KvdSNIqA_pb_x600.png,Eduardo Torres Acosta,Italy,TerreSiciliane  ,MinellaBianca  ,SouthernItalyWhite Whitewine MinellaBianca,Bold6,,Dry0,Soft4,earthy yeasty citrus,TerreSiciliane   MinellaBianca   SouthernItalyWhite Whitewine MinellaBianca Bold6  Dry0 Soft4 earthy yeasty citrus
3225,3225,Bin 90 Moscato 2018,//images.vivino.com/thumbs/-Ps3DaUzTeCF_cxAu55XkA_pb_x600.png,Lindeman's,Australia,SouthEasternAustralia  ,MuscatBlanc  , Whitewine MuscatBlanc,,,,,earthy citrus tree fruit,SouthEasternAustralia   MuscatBlanc    Whitewine MuscatBlanc     earthy citrus tree fruit
3226,3226,Pecorello 2017,//images.vivino.com/thumbs/wrDxemvySMi3RuxArTVdgQ_pb_x600.png,Ippolito 1845,Italy,Calabria  ,  ,SouthernItalyWhite Whitewine ,Bold6,,Dry0,Soft3,,Calabria      SouthernItalyWhite Whitewine  Bold6  Dry0 Soft3 
3227,3227,Riesling Kabinett Blue Slate 2011,//images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen,Germany,Mosel  ,Riesling  ,GermanRiesling Whitewine Riesling,Light4,,Dry2,Acidic8,oaky earthy floral yeasty vegetal citrus tree fruit,Mosel   Riesling   GermanRiesling Whitewine Riesling Light4  Dry2 Acidic8 oaky earthy floral yeasty vegetal citrus tree fruit
3228,3228,Rioja Blanco 2017,//images.vivino.com/thumbs/fi7DfBdlR9Op7uquAu7zKg_pb_x600.png,Allende,Spain,Rioja  ,Viura  ,SpanishRiojaWhite Whitewine Viura,Bold7,,Dry1,Soft4,oaky earthy ageing yeasty citrus tree fruit,Rioja   Viura   SpanishRiojaWhite Whitewine Viura Bold7  Dry1 Soft4 oaky earthy ageing yeasty citrus tree fruit
3229,3229,Cinclus SC 2013,//images.vivino.com/thumbs/aLhSFiJGQUqvyV7da5PtdA_pb_x600.png,DG Viticultors,Spain,Catalunya Penedès ,IncrocioManzoni Albariño , Whitewine Blend,,,,,,Catalunya Penedès  IncrocioManzoni Albariño   Whitewine Blend     
3230,3230,Sauvignon Blanc 2011,//images.vivino.com/thumbs/T2fZQgZqQ82ZCJOcPlV6pw_pb_x600.png,Framingham,New Zealand,SouthIsland Marlborough ,SauvignonBlanc  ,NewZealandSauvignonBlanc Whitewine SauvignonBlanc,Light3,,Dry0,Acidic7,oaky earthy spices floral yeasty vegetal citrus tree fruit,SouthIsland Marlborough  SauvignonBlanc   NewZealandSauvignonBlanc Whitewine SauvignonBlanc Light3  Dry0 Acidic7 oaky earthy spices floral yeasty vegetal citrus tree fruit
3231,3231,Quinta Apolonia 2020,//images.vivino.com/thumbs/357__3gsTbCGKVOD4rIELg_pb_x600.png,Belondrade,Spain,CastillayLeón  ,Verdejo  ,SpanishVerdejo Whitewine Verdejo,Light2,,Dry2,Soft4,oaky earthy yeasty vegetal citrus tree fruit,CastillayLeón   Verdejo   SpanishVerdejo Whitewine Verdejo Light2  Dry2 Soft4 oaky earthy yeasty vegetal citrus tree fruit
3232,3232,Langenlois Grüner Veltliner 2016,//images.vivino.com/thumbs/RXnb-J6JRLyN-jDHGkgAkQ_pb_x600.png,Schloss Gobelsburg,Austria,Weinland Niederösterreich Kamptal,GrünerVeltliner  ,AustrianGrünerVeltliner Whitewine GrünerVeltliner,Light2,,Dry0,Acidic6,earthy spices citrus tree fruit,Weinland Niederösterreich Kamptal GrünerVeltliner   AustrianGrünerVeltliner Whitewine GrünerVeltliner Light2  Dry0 Acidic6 earthy spices citrus tree fruit
3233,3233,Pinot Gris Alsace Réserve Personnelle 2007,//images.vivino.com/thumbs/-en5VJkBTf6pZ9mJHfha2w_pb_x600.png,Trimbach,France,Alsace  ,PinotGris  ,AlsacePinotGris Whitewine PinotGris,Light4,,Dry2,Soft3,oaky earthy floral yeasty citrus tree fruit,Alsace   PinotGris   AlsacePinotGris Whitewine PinotGris Light4  Dry2 Soft3 oaky earthy floral yeasty citrus tree fruit
3234,3234,Omaka Reserve Chardonnay 2013,//images.vivino.com/thumbs/XEJifZeISryMz43c61EsmQ_pb_x600.png,Saint Clair,New Zealand,SouthIsland Marlborough ,Chardonnay  ,NewZealandChardonnay Whitewine Chardonnay,Bold5,,Dry0,Acidic5,oaky earthy ageing yeasty vegetal citrus tree fruit,SouthIsland Marlborough  Chardonnay   NewZealandChardonnay Whitewine Chardonnay Bold5  Dry0 Acidic5 oaky earthy ageing yeasty vegetal citrus tree fruit
3235,3235,Blanco 2019,//images.vivino.com/thumbs/VNsxLGeYQKm48gjX9QIsjA_pb_x600.png,Gómez Cruzado,Spain,Rioja  ,Viura  ,SpanishRiojaWhite Whitewine Viura,Bold7,,Dry1,Soft4,oaky earthy yeasty citrus tree fruit,Rioja   Viura   SpanishRiojaWhite Whitewine Viura Bold7  Dry1 Soft4 oaky earthy yeasty citrus tree fruit
3236,3236,Montsant Acústic Blanc 2018,//images.vivino.com/thumbs/Vbs06YtxSJO0K0z_0N8FbQ_pb_x600.png,Acustic Celler,Spain,Catalunya Tarragona Montsant,GarnachaBlanca  , Whitewine GarnachaBlanca,,,,,oaky earthy citrus tree fruit,Catalunya Tarragona Montsant GarnachaBlanca    Whitewine GarnachaBlanca     oaky earthy citrus tree fruit
3237,3237,Cies 2020,//images.vivino.com/thumbs/pCYpt3WJTG2jfctri65u9A_pb_x600.png,Rodrigo Mendez,Spain,Galicia RíasBaixas ,Albariño  ,SpanishAlbariño Whitewine Albariño,Light1,,Dry3,Acidic6,earthy citrus tree fruit,Galicia RíasBaixas  Albariño   SpanishAlbariño Whitewine Albariño Light1  Dry3 Acidic6 earthy citrus tree fruit
3238,3238,Chardonnay 2007,//images.vivino.com/thumbs/VFPabd3NQ9GW8KinNmujGg_pb_x600.png,Montes,Chile,Aconcagua CasablancaValley ,Chardonnay  ,ChileanChardonnay Whitewine Chardonnay,Bold6,,Dry4,Soft1,oaky earthy spices ageing yeasty vegetal citrus tree fruit,Aconcagua CasablancaValley  Chardonnay   ChileanChardonnay Whitewine Chardonnay Bold6  Dry4 Soft1 oaky earthy spices ageing yeasty vegetal citrus tree fruit
3239,3239,Chardonnay 2011,//images.vivino.com/thumbs/Z06xFNKMRCCvStJft3qnLQ_pb_x600.png,Silver Buckle,United States,California CentralValley Lodi,Chardonnay  ,CalifornianChardonnay Whitewine Chardonnay,Bold8,,Dry3,Soft4,tree fruit,California CentralValley Lodi Chardonnay   CalifornianChardonnay Whitewine Chardonnay Bold8  Dry3 Soft4 tree fruit
3240,3240,Eileen Hardy Chardonnay 2014,//images.vivino.com/thumbs/srrsQaJ8SjKNLgGh1rSF7g_pb_x600.png,Hardys,Australia,Victoria PortPhillip YarraValley,Chardonnay  ,AustralianChardonnay Whitewine Chardonnay,Bold5,,Dry1,Soft4,oaky earthy ageing yeasty vegetal citrus tree fruit,Victoria PortPhillip YarraValley Chardonnay   AustralianChardonnay Whitewine Chardonnay Bold5  Dry1 Soft4 oaky earthy ageing yeasty vegetal citrus tree fruit
3241,3241,Trenzado 2020,//images.vivino.com/thumbs/H42ezay8S_-v9UCFtlBTQA_pb_x600.png,Suertes del Marqués,Spain,IslasCanarias ValledelaOrotava ,PedroXimenez  , Whitewine PedroXimenez,,,,,oaky earthy ageing yeasty vegetal citrus tree fruit,IslasCanarias ValledelaOrotava  PedroXimenez    Whitewine PedroXimenez     oaky earthy ageing yeasty vegetal citrus tree fruit
3242,3242,Côté Floral 2015,//images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage,France,VindePays Paysd'Oc CôtesCatalanes,MuscatBlanc Viognier ,Languedoc-RoussillonWhite Whitewine Blend,Light3,,Dry0,Soft4,floral citrus tree fruit,VindePays Paysd'Oc CôtesCatalanes MuscatBlanc Viognier  Languedoc-RoussillonWhite Whitewine Blend Light3  Dry0 Soft4 floral citrus tree fruit
3243,3243,Domaine Paquet Macon Fuissé 2018,//images.vivino.com/thumbs/aan6hK0gQ9yiBS9HakxDig_pb_x600.png,Domaine Jean-Paul Paquet & Fils,France,Bourgogne Mâconnais Mâcon,Chardonnay  ,BurgundyMâconnaisWhite Whitewine Chardonnay,Light4,,Dry0,Soft4,earthy citrus tree fruit,Bourgogne Mâconnais Mâcon Chardonnay   BurgundyMâconnaisWhite Whitewine Chardonnay Light4  Dry0 Soft4 earthy citrus tree fruit
3244,3244,Godello Valdeorras 2011,//images.vivino.com/thumbs/2YsmRSycT7GkzH02QCEV2A_pb_x600.png,Astrales,Spain,Galicia Valdeorras ,Godello  , Whitewine Godello,,,,,,Galicia Valdeorras  Godello    Whitewine Godello     
3245,3245,Granito Cru Alvarinho 2014,//images.vivino.com/thumbs/c4dGSp7AQLG568ykio1QgQ_pb_x600.png,Luis Seabra,Portugal,Minho VinhoVerde MonçãoeMelgaço,Albariño  ,PortugueseVinhoVerdeWhite Whitewine Albariño,Light1,,Dry0,Acidic7,oaky earthy citrus tree fruit,Minho VinhoVerde MonçãoeMelgaço Albariño   PortugueseVinhoVerdeWhite Whitewine Albariño Light1  Dry0 Acidic7 oaky earthy citrus tree fruit
3246,3246,Chardonnay Bourgogne 2015,//images.vivino.com/thumbs/Nnn-ruELT_y--Nt4ZSRvsQ_pb_x600.png,Domaine Jacques Prieur,France,Bourgogne  ,Chardonnay  ,BurgundyWhite Whitewine Chardonnay,Bold5,,Dry0,Soft4,oaky earthy citrus,Bourgogne   Chardonnay   BurgundyWhite Whitewine Chardonnay Bold5  Dry0 Soft4 oaky earthy citrus
